SUBSTÂNCIA;CNPJ;LABORATÓRIO;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);REGIME DE PREÇO;PF Sem Impostos;PF 0%;PF 12%;PF 17%;PF 17% ALC;PF 17,5%;PF 17,5% ALC;PF 18%;PF 18% ALC;PF 20%;PMC 0%;PMC 12%;PMC 17%;PMC 17% ALC;PMC 17,5%;PMC 17,5% ALC;PMC 18%;PMC 18% ALC;PMC 20%;RESTRIÇÃO HOSPITALAR;CAP;CONFAZ 87;ICMS 0%;ANÁLISE RECURSAL;LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS);COMERCIALIZAÇÃO 2020;TARJA
DEFLAZACORTE;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523701102110413;1003300630034;7896094200548;    -     ;    -     ;DEFLANIL;7,5 MG COM CT BL AL PLAS INC X 20;H2A2 - CORTICOSTERÓIDES ORAIS PUROS;Similar;Regulado;50,25;50,25;57,10;60,54;60,54;60,91;60,91;61,28;61,28;62,81;69,47;78,94;83,69;83,69;84,20;84,20;84,72;84,72;86,83;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700803115413;1003300660014;7896094200975;    -     ;    -     ;CARDILOL;25 MG COM CT BL AL PLAS TRANS X 30;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;37,52;37,52;42,64;45,20;45,20;45,48;45,48;45,76;45,76;46,90;51,87;58,95;62,49;62,49;62,87;62,87;63,26;63,26;64,84;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700808117414;1003300660065;7896094202764;    -     ;    -     ;CARDILOL;6,250 MG COM CT BL AL PLAS TRANS X 30;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;23,09;23,09;26,24;27,82;27,82;27,99;27,99;28,16;28,16;28,86;31,92;36,28;38,46;38,46;38,69;38,69;38,93;38,93;39,90;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700806114418;1003300660081;7896094202771;    -     ;    -     ;CARDILOL;12,50 MG COM CT BL AL PLAS TRANS X 30;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;23,09;23,09;26,24;27,82;27,82;27,99;27,99;28,16;28,16;28,86;31,92;36,28;38,46;38,46;38,69;38,69;38,93;38,93;39,90;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700807110416;1003300660103;7896094202757;    -     ;    -     ;CARDILOL;3,125 MG COM CT BL AL PLAS TRANS X 30;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;23,09;23,09;26,24;27,82;27,82;27,99;27,99;28,16;28,16;28,86;31,92;36,28;38,46;38,46;38,69;38,69;38,93;38,93;39,90;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700812114416;1003300660189;7896094207806;    -     ;    -     ;CARDILOL;6,250 MG COM CT BL AL PLAS TRANS X 60;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;43,56;43,56;49,50;52,48;52,48;52,80;52,80;53,12;53,12;54,45;60,22;68,43;72,55;72,55;72,99;72,99;73,44;73,44;75,27;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700809113412;1003300660197;7896094207813;    -     ;    -     ;CARDILOL;12,50 MG COM CT BL AL PLAS TRANS X 60;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;43,56;43,56;49,50;52,48;52,48;52,80;52,80;53,12;53,12;54,45;60,22;68,43;72,55;72,55;72,99;72,99;73,44;73,44;75,27;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CARVEDILOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700810111411;1003300660200;7896094207820;    -     ;    -     ;CARDILOL;25 MG COM CT BL AL PLAS TRANS X 60;C7A0 - BETABLOQUEADORES PUROS;Similar;Regulado;56,71;56,71;64,44;68,33;68,33;68,74;68,74;69,16;69,16;70,89;78,40;89,08;94,46;94,46;95,03;95,03;95,61;95,61;98,00;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
AZITROMICINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704705118410;1003300670079;7896094201842;    -     ;    -     ;SELIMAX;500 MG COM REV CT BL AL PLAS INC X 09;J1F - MACROLIDEOS E SIMILARES;Similar;Regulado;40,29;40,29;45,78;48,54;48,54;48,84;48,84;49,13;49,13;50,36;55,70;63,29;67,10;67,10;67,52;67,52;67,92;67,92;69,62;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
"GESTODENO;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523701202115417;1003300840012;7896094200470;    -     ;    -     ;DIMINUT;0,075 MG + 0,02 MG COM REV CT BL AL PLAS TRANS X 21 CALEND;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;23,94;23,94;27,20;28,84;28,84;29,02;29,02;29,20;29,20;29,93;33,10;37,60;39,87;39,87;40,12;40,12;40,37;40,37;41,38;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"GESTODENO;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523701201119419;1003300840039;7896094201033;    -     ;    -     ;DIMINUT;0,075 MG + 0,02 MG COM REV CT 3  BL AL PLAS TRANS  X 21 CALEND;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;63,83;63,83;72,53;76,90;76,90;77,37;77,37;77,84;77,84;79,79;88,24;100,27;106,31;106,31;106,96;106,96;107,61;107,61;110,30;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030603;1003300860080;7896094206342;    -     ;    -     ;NAPRIX;2,5 MG COM CT BL AL AL X 30;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;41,52;41,52;47,18;50,02;50,02;50,33;50,33;50,63;50,63;51,90;57,40;65,22;69,15;69,15;69,58;69,58;69,99;69,99;71,75;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030703;1003300860102;7896094206366;    -     ;    -     ;NAPRIX;5 MG COM CT BL AL AL X 30;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;41,52;41,52;47,18;50,02;50,02;50,33;50,33;50,63;50,63;51,90;57,40;65,22;69,15;69,15;69,58;69,58;69,99;69,99;71,75;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523714060030803;1003300860129;7896094206380;    -     ;    -     ;NAPRIX;10 MG COM CT BL AL AL X 30;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;41,52;41,52;47,18;50,02;50,02;50,33;50,33;50,63;50,63;51,90;57,40;65,22;69,15;69,15;69,58;69,58;69,99;69,99;71,75;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720110045007;1003300860153;7896094210707;    -     ;    -     ;NAPRIX;2,5 MG COM CT BL AL AL X 90;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;124,57;124,57;141,56;150,08;150,08;150,99;150,99;151,91;151,91;155,71;172,21;195,70;207,48;207,48;208,73;208,73;210,01;210,01;215,26;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720110045207;1003300860171;7896094210714;    -     ;    -     ;NAPRIX;5 MG COM CT BL AL AL X 90;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;124,57;124,57;141,56;150,08;150,08;150,99;150,99;151,91;151,91;155,71;172,21;195,70;207,48;207,48;208,73;208,73;210,01;210,01;215,26;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
RAMIPRIL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720110045107;1003300860196;7896094210721;    -     ;    -     ;NAPRIX;10 MG COM CT BL AL AL X 90;C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;124,57;124,57;141,56;150,08;150,08;150,99;150,99;151,91;151,91;155,71;172,21;195,70;207,48;207,48;208,73;208,73;210,01;210,01;215,26;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
TIBOLONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702102114417;1003300870019;7896094200920;    -     ;    -     ;LIBIAM;2,5 MG COM CT BL AL PLAS TRANS X 28;G3X - OUTROS HORMÔNIOS SEXUAIS E PRODUTOS SIMILARES;Similar;Regulado;52,23;52,23;59,35;62,93;62,93;63,31;63,31;63,70;63,70;65,29;72,20;82,05;87,00;87,00;87,52;87,52;88,06;88,06;90,26;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
TIBOLONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720110045407;1003300870043;7896094209596;    -     ;    -     ;LIBIAM;2,5 MG COM CT BL AL PLAS TRANS X 84;G3X - OUTROS HORMÔNIOS SEXUAIS E PRODUTOS SIMILARES;Similar;Regulado;156,69;156,69;178,06;188,78;188,78;189,93;189,93;191,09;191,09;195,86;216,61;246,16;260,98;260,98;262,57;262,57;264,17;264,17;270,76;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
CLORIDRATO DE PAROXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523701004119416;1003300900023;7896094202276;    -     ;    -     ;CEBRILIN;30 MG COM REV CT BL AL/PLAS TRANS X 30;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;115,82;115,82;131,61;139,54;139,54;140,39;140,39;141,24;141,24;144,78;160,11;181,94;192,91;192,91;194,08;194,08;195,26;195,26;200,15;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE PAROXETINA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523701003112418;1003300900031;7896094200968;    -     ;    -     ;CEBRILIN;20 MG COM REV CT BL AL/PLAS TRANS X 30;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;105,18;105,18;119,52;126,72;126,72;127,49;127,49;128,27;128,27;131,48;145,41;165,23;175,18;175,18;176,25;176,25;177,33;177,33;181,76;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"HIDROCLOROTIAZIDA;RAMIPRIL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703002113417;1003300940017;7896094201095;    -     ;    -     ;NAPRIX D;5 MG + 25 MG COM CT BL AL PLAS INC X 30;C9B1 - INIBIDORES DA ECA ASSOCIADOS A ANTI-HIPERTERSIVOS (C2) E/OU DIURÉTICOS (C3);Similar;Regulado;36,60;36,60;41,59;44,10;44,10;44,36;44,36;44,63;44,63;45,75;50,60;57,50;60,97;60,97;61,33;61,33;61,70;61,70;63,25;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
"RAMIPRIL;BESILATO DE ANLODIPINO";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702902110319;1003300960204;7896094201385;    -     ;    -     ;NAPRIX A;2,5 MG + 5 MG CAP GEL DURA CT FR PLAS X 30;C9B3 - INIBIDORES DA ECA ASSOCIADOS A ANTAGONISTAS DO CÁLCIO (C8);Novo;Regulado;37,46;37,46;42,57;45,13;45,13;45,41;45,41;45,68;45,68;46,83;51,79;58,85;62,39;62,39;62,78;62,78;63,15;63,15;64,74;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"RAMIPRIL;BESILATO DE ANLODIPINO";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702903117317;1003300960239;7896094201392;    -     ;    -     ;NAPRIX A;5 MG + 5 MG CAP GEL DURA CT FR PLAS X 30;C9B3 - INIBIDORES DA ECA ASSOCIADOS A ANTAGONISTAS DO CÁLCIO (C8);Novo;Regulado;37,46;37,46;42,57;45,13;45,13;45,41;45,41;45,68;45,68;46,83;51,79;58,85;62,39;62,39;62,78;62,78;63,15;63,15;64,74;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"RAMIPRIL;BESILATO DE ANLODIPINO";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702901114213;1003300960263;7896094201811;    -     ;    -     ;NAPRIX A;10 MG + 5 MG CAP GEL DURA CT FR PLAS X 30;C9B3 - INIBIDORES DA ECA ASSOCIADOS A ANTAGONISTAS DO CÁLCIO (C8);Novo;Regulado;37,46;37,46;42,57;45,13;45,13;45,41;45,41;45,68;45,68;46,83;51,79;58,85;62,39;62,39;62,78;62,78;63,15;63,15;64,74;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"RAMIPRIL;BESILATO DE ANLODIPINO";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523713050027813;1003300960271;7896094202603;    -     ;    -     ;NAPRIX A;10 MG + 10 MG CAP GEL DURA CT FR PLAS X 30;C9B3 - INIBIDORES DA ECA ASSOCIADOS A ANTAGONISTAS DO CÁLCIO (C8);Novo;Regulado;37,46;37,46;42,57;45,13;45,13;45,41;45,41;45,68;45,68;46,83;51,79;58,85;62,39;62,39;62,78;62,78;63,15;63,15;64,74;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"DESOGESTREL;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702601110417;1003300980019;7896094201354;    -     ;    -     ;MINIAN;0,150 MG + 0,02 MG COM CT BL AL PLAS INC CALEND X 21;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;21,75;21,75;24,72;26,20;26,20;26,36;26,36;26,52;26,52;27,19;30,07;34,17;36,22;36,22;36,44;36,44;36,66;36,66;37,59;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"DESOGESTREL;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523702602117415;1003300980027;7896094208063;    -     ;    -     ;MINIAN;0,150 MG + 0,02 MG COM CT BL AL PLAS INC CALEND X 63;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;58,03;58,03;65,94;69,92;69,92;70,34;70,34;70,77;70,77;72,54;80,22;91,16;96,66;96,66;97,24;97,24;97,84;97,84;100,28;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700902113311;1003301010021;7896094201422;    -     ;    -     ;CEBRALAT;50 MG COM CT BL AL PLAS TRANS X 30;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;18,33;18,33;20,83;22,08;22,08;22,22;22,22;22,35;22,35;22,91;25,34;28,80;30,52;30,52;30,72;30,72;30,90;30,90;31,67;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700903111312;1003301010031;7896094202030;    -     ;    -     ;CEBRALAT;50 MG COM CT BL AL PLAS TRANS X 60;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;22,03;22,03;25,03;26,54;26,54;26,70;26,70;26,87;26,87;27,54;30,46;34,60;36,69;36,69;36,91;36,91;37,15;37,15;38,07;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700905112316;1003301010048;7896094207660;    -     ;    -     ;CEBRALAT;100 MG COM CT BL AL PLAS TRANS X 15;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;18,09;18,09;20,56;21,80;21,80;21,93;21,93;22,06;22,06;22,61;25,01;28,42;30,14;30,14;30,32;30,32;30,50;30,50;31,26;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700901117313;1003301010056;7896094201415;    -     ;    -     ;CEBRALAT;100 MG COM CT BL AL PLAS TRANS X 30;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;36,17;36,17;41,10;43,58;43,58;43,84;43,84;44,11;44,11;45,21;50,00;56,82;60,25;60,25;60,61;60,61;60,98;60,98;62,50;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523700904116318;1003301010064;7896094202047;    -     ;    -     ;CEBRALAT;100 MG COM CT BL AL PLAS TRANS X 60;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;44,22;44,22;50,25;53,28;53,28;53,60;53,60;53,93;53,93;55,28;61,13;69,47;73,66;73,66;74,10;74,10;74,56;74,56;76,42;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720080044307;1003301010072;7896094210684;    -     ;    -     ;CEBRALAT;50 MG COM CT BL AL PLAS TRANS X 120;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;58,68;58,68;66,68;70,70;70,70;71,13;71,13;71,56;71,56;73,35;81,12;92,18;97,74;97,74;98,33;98,33;98,93;98,93;101,40;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
CILOSTAZOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523720080044407;1003301010080;7896094210691;    -     ;    -     ;CEBRALAT;100 MG COM CT BL AL PLAS TRANS X 120;B1C4 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, REALÇADORES DO AMP CÍCLICO;Novo;Regulado;125,95;125,95;143,13;151,75;151,75;152,67;152,67;153,60;153,60;157,44;174,12;197,87;209,79;209,79;211,06;211,06;212,34;212,34;217,65;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
"GESTODENO;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704901111415;1003301020019;7896094201453;    -     ;    -     ;SIBLIMA;0,015 MG + 0,060 MG COM REV CT BL AL PLAS TRANS CALEND X 24 ;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;21,76;21,76;24,73;26,22;26,22;26,38;26,38;26,54;26,54;27,20;30,08;34,19;36,25;36,25;36,47;36,47;36,69;36,69;37,60;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"GESTODENO;ETINILESTRADIOL";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704902118413;1003301020051;7896094208070;    -     ;    -     ;SIBLIMA;0,015 MG + 0,060 MG COM REV CT BL AL PLAS TRANS CALEND X 72;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;Similar;Regulado;58,07;58,07;65,99;69,96;69,96;70,39;70,39;70,82;70,82;72,59;80,28;91,23;96,72;96,72;97,31;97,31;97,90;97,90;100,35;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
ESTRADIOL;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703101111412;1003301030014;7896094201460;    -     ;    -     ;NATIFA;1 MG COM REV CT BL AL PLAS TRANS CALEND X 28;G3C - ESTRÓGENOS EXCLUINDO G3A, G3E, G3F;Similar;Regulado;35,54;35,54;40,39;42,82;42,82;43,08;43,08;43,34;43,34;44,43;49,13;55,84;59,20;59,20;59,56;59,56;59,92;59,92;61,42;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
PROPIONATO DE FLUTICASONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703801172414;1003301040011;7896094201507;    -     ;    -     ;PLURAIR;50 MCG/DOSE SUS TOP CT FR SPR PLAS OPC X 60 DOSES;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Similar;Regulado;25,12;25,12;28,55;30,27;30,27;30,45;30,45;30,63;30,63;31,40;34,73;39,47;41,85;41,85;42,10;42,10;42,34;42,34;43,41;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
PROPIONATO DE FLUTICASONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703802136411;1003301040028;7896094201545;    -     ;    -     ;PLURAIR;50 MCG/DOSE SUS TOP CT FR SPR PLAS OPC X 120 DOSES;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Similar;Regulado;39,61;39,61;45,01;47,72;47,72;48,01;48,01;48,30;48,30;49,51;54,76;62,22;65,97;65,97;66,37;66,37;66,77;66,77;68,44;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
"ESTRADIOL HEMI-HIDRATADO;ACETATO DE NORETISTERONA";61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703201116416;1003301060010;7896094201477;    -     ;    -     ;NATIFA PRO;1 MG + 0,5 MG COM REV CT BL AL PLAS TRANS CALEND X 28;G3F - ASSOCIAÇÕES DE ESTRÓGENOS E PROGESTÓGENOS;Similar;Regulado;46,38;46,38;52,70;55,88;55,88;56,22;56,22;56,56;56,56;57,98;64,12;72,85;77,25;77,25;77,72;77,72;78,19;78,19;80,15;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704005116415;1003301070016;7896094207783;    -     ;    -     ;PROCIMAX;20 MG COM  REV CT BL AL PLAS TRANS X 7;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;21,97;21,97;24,97;26,47;26,47;26,63;26,63;26,79;26,79;27,46;30,37;34,52;36,59;36,59;36,81;36,81;37,04;37,04;37,96;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
CITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704002117410;1003301070032;7896094201538;    -     ;    -     ;PROCIMAX;20 MG COM REV CT BL AL PLAS TRANS X 28 CALEND;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;47,15;47,15;53,58;56,81;56,81;57,15;57,15;57,50;57,50;58,94;65,18;74,07;78,54;78,54;79,01;79,01;79,49;79,49;81,48;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CITALOPRAM;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523704004111411;1003301070067;7896094202719;    -     ;    -     ;PROCIMAX;40 MG COM REV CT BL AL PLAS TRANS X 28 CALEND;N6A4 - ANTIDEPRESSIVOS SSRI;Similar;Regulado;90,41;90,41;102,74;108,93;108,93;109,59;109,59;110,26;110,26;113,01;124,99;142,03;150,59;150,59;151,50;151,50;152,43;152,43;156,23;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523705701116411;1003301110018;7896094201613;    -     ;    -     ;ZETRON;150 MG COM REV LIB PROL CT BL AL PLAS TRANS X 30;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;87,18;87,18;99,07;105,04;105,04;105,67;105,67;106,32;106,32;108,98;120,52;136,96;145,21;145,21;146,08;146,08;146,98;146,98;150,66;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717030035004;1003301110077;7896094209114;    -     ;    -     ;ZETRON;150 MG COM REV LIB PROL CT FR PLAS  PEAD OPC X 10;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;32,77;32,77;37,24;39,48;39,48;39,72;39,72;39,96;39,96;40,96;45,30;51,48;54,58;54,58;54,91;54,91;55,24;55,24;56,62;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717030035104;1003301110085;7896094208995;    -     ;    -     ;ZETRON;150 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 30;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;98,33;98,33;111,74;118,47;118,47;119,19;119,19;119,91;119,91;122,91;135,94;154,47;163,78;163,78;164,77;164,77;165,77;165,77;169,92;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717030035204;1003301110093;7896094209015;    -     ;    -     ;ZETRON;150 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 60;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;196,66;196,66;223,48;236,94;236,94;238,38;238,38;239,83;239,83;245,83;271,87;308,95;327,56;327,56;329,55;329,55;331,55;331,55;339,85;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717030035304;1003301110115;7896094209008;    -     ;    -     ;ZETRON;300 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 30;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;249,13;249,13;283,10;300,16;300,16;301,98;301,98;303,82;303,82;311,41;344,41;391,37;414,95;414,95;417,47;417,47;420,01;420,01;430,51;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
CLORIDRATO DE BUPROPIONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523717030035404;1003301110123;7896094209022;    -     ;    -     ;ZETRON;300 MG COM REV LIB PROL CT FR PLAS PEAD OPC X 60;N6A9 - ANTIDEPRESSIVOS TODOS OS OUTROS;Similar;Regulado;498,27;498,27;566,22;600,33;600,33;603,96;603,96;607,65;607,65;622,84;688,83;782,77;829,92;829,92;834,94;834,94;840,04;840,04;861,04;Não;Não;Não;Não;;Positiva;Sim;Tarja Vermelha (*)
FUROATO DE MOMETASONA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523705601162411;1003301140022;7896094201767;    -     ;    -     ;TOPISON;1 MG/G CREM DERM CT BG PLAS OPC X 20 G;D7A - CORTICOESTERÓIDES TÓPICOS PUROS;Similar;Regulado;39,71;39,71;45,13;47,84;47,84;48,13;48,13;48,43;48,43;49,64;54,90;62,39;66,14;66,14;66,54;66,54;66,95;66,95;68,62;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
